name,id,url,average_cost_for_two,price_range,cuisines,address,locality,city,zipcode,latitude,longitude,rating_text,aggregate_rating,votes,has_online_delivery,has_table_booking,is_delivering_now,menu_url,photos_url,featured_image,events_url,deeplink,thumb,currency,res_id
Goldy's Breakfast Bistro,17303670,https://www.zomato.com/boise-id/goldys-breakfast-bistro-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Breakfast, Sandwich","108 S Capitol Blvd, Boise, ID 83702",Boise,Boise,83702,43.6149000000,-116.2023000000,Excellent,4.5,879,0,0,0,https://www.zomato.com/boise-id/goldys-breakfast-bistro-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/goldys-breakfast-bistro-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/goldys-breakfast-bistro-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303670,,$,17303670
Mai Thai Restaurant,17303787,https://www.zomato.com/boise-id/mai-thai-restaurant-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Sushi, Thai","750 W Idaho St, Boise, ID 83702",Boise,Boise,83702,43.6162000000,-116.2021000000,Very Good,4.0,340,0,0,0,https://www.zomato.com/boise-id/mai-thai-restaurant-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/mai-thai-restaurant-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/mai-thai-restaurant-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303787,,$,17303787
Bittercreek Ale House,17303480,https://www.zomato.com/boise-id/bittercreek-ale-house-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"American, Bar Food","246 N 8th St, Boise, ID 83702",Boise,Boise,83702,43.6167000000,-116.2022000000,Very Good,4.3,555,0,0,0,https://www.zomato.com/boise-id/bittercreek-ale-house-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/bittercreek-ale-house-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/bittercreek-ale-house-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303480,,$,17303480
Flatbread Neapolitan Pizzeria,17303642,https://www.zomato.com/boise-id/flatbread-neapolitan-pizzeria-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Italian, Pizza","800 W Main Suite 230, Boise, ID 83702",Boise,Boise,83702,43.6160680000,-116.2034660000,Excellent,4.6,615,0,0,0,https://www.zomato.com/boise-id/flatbread-neapolitan-pizzeria-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/flatbread-neapolitan-pizzeria-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/2/17303642/42eda8a3eece9e38977d9a5b4e991de8_featured_v2.jpg,https://www.zomato.com/boise-id/flatbread-neapolitan-pizzeria-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303642,https://b.zmtcdn.com/data/pictures/2/17303642/42eda8a3eece9e38977d9a5b4e991de8_featured_v2.jpg,$,17303642
Barbacoa Restaurant,17304691,https://www.zomato.com/boise-id/barbacoa-restaurant-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,70,4,"Latin American, Steak","276 Bobwhite Ct, Boise, ID 83706",Boise,Boise,83706,43.5972350000,-116.1850340000,Very Good,4.1,538,0,0,0,https://www.zomato.com/boise-id/barbacoa-restaurant-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/barbacoa-restaurant-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/barbacoa-restaurant-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17304691,,$,17304691
Flying Pie Pizzaria,17303646,https://www.zomato.com/boise-id/flying-pie-pizzaria-1-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,Pizza,"6508 W Fairview Ave, Boise, ID 83704",Boise,Boise,83704,43.6192000000,-116.2625000000,Very Good,4.1,550,0,0,0,https://www.zomato.com/boise-id/flying-pie-pizzaria-1-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/flying-pie-pizzaria-1-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/flying-pie-pizzaria-1-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303646,,$,17303646
Los Beto's,17303772,https://www.zomato.com/boise-id/los-betos-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,Mexican,"5220 W Fairview Ave, Boise, ID 83706",Boise,Boise,83706,43.6191000000,-116.2463000000,Very Good,4.4,660,0,0,0,https://www.zomato.com/boise-id/los-betos-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/los-betos-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/los-betos-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303772,,$,17303772
Brick 29,17304533,https://www.zomato.com/boise-id/brick-29-nampa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,American,"320 11th Avenue S, Nampa, ID 83651",Nampa,Boise,83651,43.5777000000,-116.5629000000,Very Good,4.4,487,0,0,0,https://www.zomato.com/boise-id/brick-29-nampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/brick-29-nampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/brick-29-nampa/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17304533,,$,17304533
Guido's Original New York Style Pizza,17303684,https://www.zomato.com/boise-id/guidos-original-new-york-style-pizza-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,Pizza,"235 N 5th St, Boise, ID 83702",Boise,Boise,83702,43.6150000000,-116.1990000000,Very Good,4.3,410,0,0,0,https://www.zomato.com/boise-id/guidos-original-new-york-style-pizza-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/guidos-original-new-york-style-pizza-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/4/17303684/a571be5cb3d1f47938df317021463c66_featured_v2.jpg,https://www.zomato.com/boise-id/guidos-original-new-york-style-pizza-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303684,https://b.zmtcdn.com/data/pictures/4/17303684/a571be5cb3d1f47938df317021463c66_featured_v2.jpg,$,17303684
Chandlers Steakhouse,17303545,https://www.zomato.com/boise-id/chandlers-steakhouse-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,70,4,"American, Seafood, Steak","981 W Grove St, Boise, ID 83702",Boise,Boise,83702,43.6157000000,-116.2064000000,Good,3.9,379,0,0,0,https://www.zomato.com/boise-id/chandlers-steakhouse-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/chandlers-steakhouse-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/5/17303545/fa77e4be2031004291dbc65c907c0134_featured_v2.jpg,https://www.zomato.com/boise-id/chandlers-steakhouse-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303545,https://b.zmtcdn.com/data/pictures/5/17303545/fa77e4be2031004291dbc65c907c0134_featured_v2.jpg,$,17303545
Tucanos,17304726,https://www.zomato.com/boise-id/tucanos-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,Brazilian,"1388 S Entertainment Ave, Boise, ID 83709",Boise,Boise,83709,43.5917060000,-116.2806140000,Very Good,4.0,435,0,0,0,https://www.zomato.com/boise-id/tucanos-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/tucanos-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/tucanos-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17304726,,$,17304726
Bar Gernika Basque Pub & Eatery,17303655,https://www.zomato.com/boise-id/bar-gernika-basque-pub-eatery-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"European, Spanish","202 S Capitol Blvd, Boise, ID 83702",Boise,Boise,83702,43.6140000000,-116.2031000000,Very Good,4.3,303,0,0,0,https://www.zomato.com/boise-id/bar-gernika-basque-pub-eatery-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/bar-gernika-basque-pub-eatery-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/5/17303655/4e17c91ae60a9c249ee62d56a6c39363_featured_v2.jpg,https://www.zomato.com/boise-id/bar-gernika-basque-pub-eatery-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303655,https://b.zmtcdn.com/data/pictures/5/17303655/4e17c91ae60a9c249ee62d56a6c39363_featured_v2.jpg,$,17303655
Shige Japanese Cuisine,17303990,https://www.zomato.com/boise-id/shige-japanese-cuisine-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Japanese, Sushi, Teriyaki","100 N 8th St, Boise, ID 83702",Boise,Boise,83702,43.6156000000,-116.2031000000,Very Good,4.1,393,0,0,0,https://www.zomato.com/boise-id/shige-japanese-cuisine-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/shige-japanese-cuisine-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/0/17303990/220ed3e99ba9d455f08755565179cba6_featured_v2.jpg,https://www.zomato.com/boise-id/shige-japanese-cuisine-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303990,https://b.zmtcdn.com/data/pictures/0/17303990/220ed3e99ba9d455f08755565179cba6_featured_v2.jpg,$,17303990
Texas Roadhouse,17304486,https://www.zomato.com/boise-id/texas-roadhouse-meridian?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"American, BBQ, Steak","3801 E Fairview Avenue, Meridian, Boise, ID 83642",Meridian,Boise,83642,43.6191080000,-116.3473040000,Very Good,4.0,369,0,0,0,https://www.zomato.com/boise-id/texas-roadhouse-meridian/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/texas-roadhouse-meridian/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/texas-roadhouse-meridian/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17304486,,$,17304486
Big Jud's,17303478,https://www.zomato.com/boise-id/big-juds-boise?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"American, Burger, Sandwich","1289 Protest Rd, Boise, ID 83706",Boise,Boise,83706,43.5945000000,-116.2062000000,Very Good,4.2,334,0,0,0,https://www.zomato.com/boise-id/big-juds-boise/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/boise-id/big-juds-boise/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/boise-id/big-juds-boise/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17303478,,$,17303478
El Herradero,17582546,https://www.zomato.com/pocatello-id/el-herradero-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,Mexican,"123 Jefferson Ave, Pocatello, ID 83201",Pocatello,Pocatello,83201,42.8774000000,-112.4419000000,Very Good,4.1,365,0,0,0,https://www.zomato.com/pocatello-id/el-herradero-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/el-herradero-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/el-herradero-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582546,,$,17582546
The Bridge,17582669,https://www.zomato.com/pocatello-id/the-bridge-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,New American,"815 S 1st Street, Pocatello, ID 83201",Pocatello,Pocatello,83201,42.8585987000,-112.4413856000,Good,3.6,144,0,0,0,https://www.zomato.com/pocatello-id/the-bridge-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/the-bridge-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/the-bridge-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582669,,$,17582669
Portneuf Valley Brewing,17582670,https://www.zomato.com/pocatello-id/portneuf-valley-brewing-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"American, Pizza","615 South 1st Avenue, ID 83201",Pocatello,Pocatello,83201,42.8600240000,-112.4432130000,Good,3.7,191,0,0,0,https://www.zomato.com/pocatello-id/portneuf-valley-brewing-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/portneuf-valley-brewing-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/0/17582670/1bfcfd10cb8ee6f19602dbe91fbf116d_featured_v2.jpg,https://www.zomato.com/pocatello-id/portneuf-valley-brewing-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582670,https://b.zmtcdn.com/data/pictures/0/17582670/1bfcfd10cb8ee6f19602dbe91fbf116d_featured_v2.jpg,$,17582670
Taste of India Nepal,17582664,https://www.zomato.com/pocatello-id/taste-of-india-nepal-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Indian, International, Vegetarian","330 N Main Street, Pocatello, ID 83204",Pocatello,Pocatello,83204,42.8639690000,-112.4525300000,Good,3.8,141,0,0,0,https://www.zomato.com/pocatello-id/taste-of-india-nepal-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/taste-of-india-nepal-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/taste-of-india-nepal-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582664,,$,17582664
Butterburrs,17582524,https://www.zomato.com/pocatello-id/butterburrs-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,30,3,"American, Breakfast","917 Yellowstone Avenue, Pocatello, ID 83201",Pocatello,Pocatello,83201,42.8919000000,-112.4516000000,Good,3.6,121,0,0,0,https://www.zomato.com/pocatello-id/butterburrs-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/butterburrs-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/butterburrs-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582524,,$,17582524
Goody's Deli,17582558,https://www.zomato.com/pocatello-id/goodys-deli-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"Pizza, Sandwich","905 S 5th Ave, Pocatello, ID 83201",Pocatello,Pocatello,83201,42.8604000000,-112.4365000000,Good,3.8,160,0,0,0,https://www.zomato.com/pocatello-id/goodys-deli-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/goodys-deli-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/goodys-deli-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582558,,$,17582558
Buddy's Italian Restaurant,17582522,https://www.zomato.com/pocatello-id/buddys-italian-restaurant-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Italian, Pizza, Sandwich","626 E Lewis St, Pocatello, ID 83201",Pocatello,Pocatello,83201,42.8661000000,-112.4423000000,Good,3.7,222,0,0,0,https://www.zomato.com/pocatello-id/buddys-italian-restaurant-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/buddys-italian-restaurant-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/buddys-italian-restaurant-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582522,,$,17582522
Sushi Family,17582700,https://www.zomato.com/pocatello-id/sushi-family-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Asian, Sushi, Vegetarian","415 Yellowstone Ave, Pocatello, ID 83201",Pocatello,Pocatello,83201,42.8824500000,-112.4520130000,Good,3.6,132,0,0,0,https://www.zomato.com/pocatello-id/sushi-family-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/sushi-family-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/0/17582700/1639164b422d61cad087c957679461b6_featured_v2.jpg,https://www.zomato.com/pocatello-id/sushi-family-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582700,https://b.zmtcdn.com/data/pictures/0/17582700/1639164b422d61cad087c957679461b6_featured_v2.jpg,$,17582700
Nosh Mahal,18491935,https://www.zomato.com/pocatello-id/nosh-mahal-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Indian, Persian","303 E Alameda Road, ID 83201",Pocatello,Pocatello,83201,42.8911740000,-112.4485300000,Not rated,0,1,0,0,0,https://www.zomato.com/pocatello-id/nosh-mahal-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/nosh-mahal-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/nosh-mahal-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/18491935,,$,18491935
Thai Paradise,17582682,https://www.zomato.com/pocatello-id/thai-paradise-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Desserts, Thai","140 S. Main, Pocatello, ID 83204",Pocatello,Pocatello,83204,42.8618710000,-112.4501060000,Good,3.7,162,0,0,0,https://www.zomato.com/pocatello-id/thai-paradise-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/thai-paradise-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/thai-paradise-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582682,,$,17582682
Grecian Key Restaurant,17582560,https://www.zomato.com/pocatello-id/grecian-key-restaurant-pocatello?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"American, Greek","314 N Main St, Pocatello, ID 83204",Pocatello,Pocatello,83204,42.8639000000,-112.4524000000,Good,3.7,152,0,0,0,https://www.zomato.com/pocatello-id/grecian-key-restaurant-pocatello/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pocatello-id/grecian-key-restaurant-pocatello/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/pocatello-id/grecian-key-restaurant-pocatello/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17582560,,$,17582560
